timestamp,open,high,low,close,volume
2024-05-30 05:30:00,166.7900,166.8000,166.7900,166.8000,17
2024-05-30 05:25:00,166.4800,166.4800,166.4800,166.4800,1
2024-05-30 05:15:00,166.5700,166.5700,166.5700,166.5700,2
2024-05-30 05:00:00,166.4500,166.4500,166.4500,166.4500,1
2024-05-30 04:55:00,166.5700,166.5900,166.4500,166.5900,35
2024-05-30 04:50:00,166.5700,166.5700,166.5700,166.5700,2
2024-05-30 04:40:00,166.5600,166.5600,166.5600,166.5600,1
2024-05-30 04:35:00,166.5400,166.5400,166.5400,166.5400,44
2024-05-30 04:30:00,166.5000,166.5000,166.5000,166.5000,1
2024-05-30 04:25:00,166.5200,166.5700,166.5200,166.5700,58
2024-05-30 04:20:00,166.2300,166.3100,166.0200,166.2300,94
2024-05-30 04:05:00,166.2300,166.2300,166.2300,166.2300,4
2024-05-30 04:00:00,166.5600,166.5700,166.5600,166.5700,15
2024-05-29 19:55:00,166.5100,166.6800,166.5050,166.6300,404
2024-05-29 19:50:00,166.6700,166.6800,166.5100,166.5100,391
2024-05-29 19:45:00,166.6900,166.7000,166.6900,166.6900,275
2024-05-29 19:35:00,166.7000,166.7000,166.6900,166.6900,23
2024-05-29 19:30:00,166.7900,166.7900,166.7900,166.7900,25
2024-05-29 19:25:00,166.3300,166.7400,166.3300,166.6900,4
2024-05-29 19:20:00,166.5000,166.5000,166.3400,166.3400,2610
2024-05-29 19:15:00,166.8000,166.8000,166.5000,166.5000,494
2024-05-29 19:05:00,166.7800,166.7800,166.6000,166.6000,49
2024-05-29 19:00:00,167.0500,167.0500,166.6000,166.6000,863127
2024-05-29 18:55:00,166.6300,166.6300,166.6000,166.6000,216
2024-05-29 18:50:00,166.5000,166.6000,166.5000,166.6000,250
2024-05-29 18:45:00,166.6000,166.6000,166.6000,166.6000,7
2024-05-29 18:40:00,166.5900,166.5900,166.5000,166.5000,5
2024-05-29 18:35:00,166.5000,166.6000,166.5000,166.5900,306
2024-05-29 18:30:00,167.0500,167.0500,166.7000,166.7000,853254
2024-05-29 18:25:00,166.9000,166.9000,166.7200,166.8500,709
2024-05-29 18:20:00,166.7200,166.7200,166.7200,166.7200,100
2024-05-29 18:15:00,166.9500,166.9500,166.9500,166.9500,115
2024-05-29 18:10:00,166.9000,166.9500,166.9000,166.9500,210
2024-05-29 18:05:00,166.8500,167.0000,166.8500,166.9000,211
2024-05-29 18:00:00,166.8000,166.8700,166.7700,166.8700,287
2024-05-29 17:55:00,166.5300,167.0000,166.5200,167.0000,202
2024-05-29 17:50:00,166.9160,167.0000,166.7900,167.0000,34
2024-05-29 17:45:00,166.5610,166.8900,166.5000,166.7900,4756
2024-05-29 17:40:00,167.0500,167.0500,166.6600,166.9900,1307
2024-05-29 17:35:00,166.7000,167.0300,166.7000,166.9000,116
2024-05-29 17:30:00,167.0800,167.0800,166.7000,166.7000,232
2024-05-29 17:25:00,167.1000,167.1200,167.0500,167.0500,13
2024-05-29 17:20:00,167.0000,167.1200,167.0000,167.0500,25
2024-05-29 17:15:00,167.0700,167.5200,167.0600,167.4400,186
2024-05-29 17:10:00,167.0500,167.0700,167.0500,167.0600,38
2024-05-29 17:05:00,167.0400,167.3000,167.0400,167.3000,52
2024-05-29 17:00:00,167.0500,167.0500,167.0000,167.0500,123
2024-05-29 16:55:00,167.0000,167.0000,166.6100,166.6100,387
2024-05-29 16:50:00,166.9700,167.0500,166.6100,167.0000,61
2024-05-29 16:45:00,167.2000,169.2700,167.0000,167.0000,2446
2024-05-29 16:40:00,167.3300,167.5000,167.1200,167.5000,271
2024-05-29 16:30:00,167.3200,167.5300,167.3200,167.5200,5
2024-05-29 16:25:00,167.2500,167.5200,167.2500,167.5200,225
2024-05-29 16:20:00,167.0500,167.5100,167.0500,167.5100,1048
2024-05-29 16:15:00,167.0500,167.0500,167.0500,167.0500,2
2024-05-29 16:10:00,167.0500,167.5500,167.0500,167.2000,853098
2024-05-29 16:05:00,167.0500,167.5500,167.0500,167.2600,14121
2024-05-29 16:00:00,167.1300,168.2500,166.5000,167.0800,1928845
2024-05-29 15:55:00,167.2400,167.2500,166.9300,167.1300,371642
2024-05-29 15:50:00,167.5200,167.6350,167.2100,167.2400,113061
2024-05-29 15:45:00,167.6400,167.6450,167.5100,167.5150,62657
2024-05-29 15:40:00,167.7300,167.7800,167.6300,167.6400,44041
2024-05-29 15:35:00,167.6700,167.7900,167.6500,167.7400,38228
2024-05-29 15:30:00,167.7700,167.7800,167.5900,167.6700,30040
2024-05-29 15:25:00,167.7000,167.8800,167.6850,167.7600,32170
2024-05-29 15:20:00,167.6150,167.7100,167.6050,167.6850,41516
2024-05-29 15:15:00,167.6800,167.6800,167.5400,167.6050,32500
2024-05-29 15:10:00,167.5550,167.7000,167.5300,167.6800,30655
2024-05-29 15:05:00,167.6300,167.6550,167.5200,167.5500,26223
2024-05-29 15:00:00,167.5200,167.6300,167.5200,167.6100,18977
2024-05-29 14:55:00,167.6000,167.6700,167.5050,167.5600,33858
2024-05-29 14:50:00,167.5850,167.6200,167.5600,167.6000,15662
2024-05-29 14:45:00,167.6900,167.7000,167.5300,167.6100,22560
2024-05-29 14:40:00,167.5800,167.7200,167.5700,167.7050,20515
2024-05-29 14:35:00,167.6750,167.7000,167.5800,167.6100,15096
2024-05-29 14:30:00,167.6750,167.7900,167.6350,167.6500,18539
2024-05-29 14:25:00,167.7700,167.8100,167.7100,167.7100,18799
2024-05-29 14:20:00,167.6900,167.7600,167.6610,167.7500,18434
2024-05-29 14:15:00,167.8050,167.8100,167.7000,167.7000,19025
2024-05-29 14:10:00,167.8600,167.9100,167.7700,167.7950,19158
2024-05-29 14:05:00,167.8000,167.8700,167.7200,167.8700,16327
2024-05-29 14:00:00,167.8500,167.9100,167.7800,167.8200,20568
2024-05-29 13:55:00,167.9000,167.9300,167.8250,167.8250,17572
2024-05-29 13:50:00,167.7550,167.9850,167.7550,167.9000,23487
2024-05-29 13:45:00,167.4800,167.7700,167.4800,167.7600,25904
2024-05-29 13:40:00,167.5400,167.5900,167.4250,167.4950,23471
2024-05-29 13:35:00,167.6550,167.6550,167.4200,167.5650,29752
2024-05-29 13:30:00,167.8750,167.8750,167.6400,167.6400,16246
2024-05-29 13:25:00,167.8700,167.9300,167.8000,167.8800,20206
2024-05-29 13:20:00,167.6930,167.9300,167.6900,167.8700,17642
2024-05-29 13:15:00,167.8290,167.8550,167.6900,167.7000,15269
2024-05-29 13:10:00,167.8800,167.8950,167.7600,167.8200,23417
2024-05-29 13:05:00,167.9090,167.9800,167.8400,167.8950,14328
2024-05-29 13:00:00,167.8700,167.9400,167.7600,167.8850,18822
2024-05-29 12:55:00,167.8600,167.9100,167.8250,167.8500,19564
2024-05-29 12:50:00,167.8300,167.9000,167.8000,167.8400,27159
2024-05-29 12:45:00,167.7800,167.8500,167.7700,167.8250,12758
2024-05-29 12:40:00,167.9100,167.9100,167.7700,167.7700,18916
2024-05-29 12:35:00,168.0400,168.0500,167.8900,167.9200,16810
2024-05-29 12:30:00,168.0900,168.1100,167.9900,168.0500,31679
2024-05-29 12:25:00,168.2250,168.2300,168.0650,168.0800,12648
2024-05-29 12:20:00,168.1270,168.2700,168.1050,168.2200,46336
2024-05-29 12:15:00,168.1550,168.1800,168.0900,168.0900,17889
2024-05-29 12:10:00,168.1150,168.2000,168.0400,168.1800,42458
2024-05-29 12:05:00,168.0600,168.2300,168.0200,168.1300,18858
2024-05-29 12:00:00,168.2200,168.2200,168.0450,168.0800,17385
2024-05-29 11:55:00,168.3050,168.3400,168.1620,168.2350,19024
2024-05-29 11:50:00,168.1450,168.3000,168.1450,168.3000,14034
2024-05-29 11:45:00,168.1900,168.2050,168.1200,168.1300,13281
2024-05-29 11:40:00,168.3850,168.4300,168.2200,168.2200,17911
2024-05-29 11:35:00,168.4550,168.6300,166.9450,168.4100,27030
2024-05-29 11:30:00,168.2900,168.5500,168.2700,168.4500,35246
2024-05-29 11:25:00,168.2000,168.3200,168.1700,168.2700,25057
2024-05-29 11:20:00,168.1700,168.3300,168.1700,168.2300,25503
2024-05-29 11:15:00,168.0500,168.1900,168.0400,168.1500,22056
2024-05-29 11:10:00,168.2300,168.2500,168.0500,168.1030,20304
2024-05-29 11:05:00,168.2400,168.3000,168.1500,168.2700,18535
2024-05-29 11:00:00,168.2300,168.3200,168.1200,168.2100,25374
2024-05-29 10:55:00,168.0000,168.3200,167.9900,168.2500,31069
2024-05-29 10:50:00,168.2200,168.2400,167.9700,167.9900,27833
2024-05-29 10:45:00,167.7500,168.1950,167.7500,168.1950,28915
2024-05-29 10:40:00,167.9500,168.0500,167.8100,167.8100,38506
2024-05-29 10:35:00,167.4400,168.0600,167.3830,167.9100,91903
2024-05-29 10:30:00,167.8100,167.8800,167.4000,167.4750,24956
2024-05-29 10:25:00,167.5300,167.8900,167.4900,167.7910,25493
2024-05-29 10:20:00,167.7800,167.9100,167.5000,167.5400,43094
2024-05-29 10:15:00,167.5400,167.8000,167.4800,167.7800,53676
2024-05-29 10:10:00,167.3350,167.6700,167.2900,167.5430,58203
2024-05-29 10:05:00,166.9550,167.3500,166.8600,167.3200,79584
2024-05-29 10:00:00,166.8750,167.1400,166.8090,166.9550,60691
2024-05-29 09:55:00,166.5700,167.0400,166.4500,166.9400,65795
2024-05-29 09:50:00,166.5950,166.8900,166.4400,166.5400,88564
2024-05-29 09:45:00,166.6000,166.8200,166.3200,166.5700,73882
2024-05-29 09:40:00,166.8450,166.9200,166.3900,166.6050,102960
2024-05-29 09:35:00,166.9000,166.9600,166.2100,166.8500,99101
2024-05-29 09:30:00,168.0000,168.0400,166.8400,166.9750,214361
2024-05-29 09:25:00,168.2000,168.5900,167.7500,167.7500,3146
2024-05-29 09:20:00,168.4000,168.4000,168.2000,168.2000,11
2024-05-29 09:15:00,168.4000,168.4000,168.2000,168.2900,112
2024-05-29 09:10:00,168.5800,168.6000,168.2000,168.3500,47
2024-05-29 09:05:00,168.7500,168.7500,168.7500,168.7500,5
2024-05-29 09:00:00,168.8900,168.8900,168.8900,168.8900,20
2024-05-29 08:55:00,168.8900,168.8900,168.4100,168.4100,8
2024-05-29 08:50:00,168.4100,168.4100,168.4100,168.4100,2
2024-05-29 08:45:00,168.2000,168.9000,168.2000,168.7400,137
2024-05-29 08:40:00,168.5600,168.7700,168.5100,168.5500,156
2024-05-29 08:35:00,168.6500,168.9000,168.5500,168.9000,78
2024-05-29 08:30:00,168.2000,168.9000,168.2000,168.2450,934
2024-05-29 08:25:00,168.9000,168.9000,168.6100,168.8400,11
2024-05-29 08:20:00,168.5000,168.9000,168.5000,168.9000,12
2024-05-29 08:15:00,168.8000,169.1000,168.5200,168.6000,435
2024-05-29 08:10:00,168.8700,168.9800,168.8600,168.8600,115
2024-05-29 08:05:00,169.1000,169.4400,168.5100,168.8700,278
2024-05-29 08:00:00,169.0000,169.6600,168.4500,168.9500,705
2024-05-29 07:55:00,168.6600,168.8100,168.5600,168.5600,4
2024-05-29 07:50:00,168.8500,168.8500,168.7600,168.8500,1431
2024-05-29 07:45:00,168.8500,168.8500,168.8500,168.8500,197
2024-05-29 07:40:00,168.9800,168.9800,168.5600,168.5600,2
2024-05-29 07:30:00,168.9800,169.0400,168.9800,169.0400,14
2024-05-29 07:25:00,168.9800,168.9800,168.9800,168.9800,1
2024-05-29 07:15:00,168.9900,168.9900,168.9900,168.9900,2
2024-05-29 07:10:00,168.7400,169.0000,168.7400,169.0000,221
2024-05-29 07:05:00,168.6900,168.7000,168.6000,168.7000,75
2024-05-29 07:00:00,168.9400,169.0200,168.6900,168.9400,520
2024-05-29 06:50:00,168.7000,168.7000,168.7000,168.7000,5
2024-05-29 06:30:00,168.6900,168.9500,168.6900,168.9500,3
2024-05-29 06:25:00,168.9900,168.9900,168.7000,168.7000,2
2024-05-29 06:20:00,169.0000,169.0000,169.0000,169.0000,10
2024-05-29 06:10:00,169.0000,169.0000,169.0000,169.0000,1
2024-05-29 06:05:00,169.0000,169.0000,169.0000,169.0000,20
2024-05-29 06:00:00,169.0600,169.0700,169.0600,169.0700,200
2024-05-29 05:40:00,168.6900,168.6900,168.6600,168.6600,3
2024-05-29 05:35:00,168.6900,168.6900,168.6900,168.6900,46
2024-05-29 05:30:00,168.9100,168.9100,168.5100,168.5100,67
2024-05-29 05:20:00,169.1000,169.1000,169.1000,169.1000,26
2024-05-29 05:10:00,169.1300,169.1300,169.1300,169.1300,5
2024-05-29 05:00:00,168.9800,168.9800,168.9800,168.9800,1
2024-05-29 04:45:00,168.9200,168.9200,168.9200,168.9200,1
2024-05-29 04:40:00,168.9100,168.9100,168.8900,168.8900,6
2024-05-29 04:35:00,168.9600,168.9600,168.9100,168.9100,4
2024-05-29 04:25:00,168.9900,168.9900,168.9100,168.9100,15
2024-05-29 04:20:00,168.9900,168.9900,168.9900,168.9900,5
2024-05-29 04:15:00,168.9900,168.9900,168.8700,168.8700,3
2024-05-29 04:10:00,168.9900,168.9900,168.9900,168.9900,1
2024-05-29 04:05:00,169.1600,169.3500,169.1600,169.3500,27
2024-05-29 04:00:00,169.5200,169.5200,168.8900,169.1100,131
2024-05-28 19:55:00,169.5600,169.5600,169.5600,169.5600,2
2024-05-28 19:50:00,169.8900,169.8900,169.8900,169.8900,5
2024-05-28 19:45:00,169.6500,169.8900,169.5600,169.7200,23
2024-05-28 19:40:00,169.8900,169.8900,169.8900,169.8900,21
2024-05-28 19:35:00,169.6500,169.8900,169.6500,169.8900,3
2024-05-28 19:25:00,169.6500,169.6500,169.6500,169.6500,1
2024-05-28 19:20:00,169.8900,169.8900,169.8900,169.8900,3
2024-05-28 19:10:00,169.6600,169.6600,169.5600,169.5600,6
2024-05-28 19:05:00,169.8900,169.8900,169.8900,169.8900,2
2024-05-28 19:00:00,169.6600,169.6800,169.6600,169.6800,492723
2024-05-28 18:55:00,169.6600,169.6600,169.6600,169.6600,8
2024-05-28 18:50:00,169.6600,169.6600,169.6600,169.6600,4
2024-05-28 18:45:00,169.6600,169.6600,169.6600,169.6600,12
2024-05-28 18:40:00,169.7530,169.7530,169.7530,169.7530,20
2024-05-28 18:35:00,169.5600,169.5600,169.5600,169.5600,3
2024-05-28 18:30:00,169.6600,169.8900,169.6600,169.7000,492724
2024-05-28 18:25:00,169.6900,169.7000,169.6900,169.7000,28
2024-05-28 18:20:00,169.6600,169.6600,169.6600,169.6600,1
2024-05-28 18:15:00,169.7500,169.7500,169.7500,169.7500,1
2024-05-28 18:10:00,169.5000,169.6900,169.5000,169.5600,29
2024-05-28 18:05:00,169.5000,169.5000,169.5000,169.5000,3
2024-05-28 18:00:00,169.6900,169.8100,169.5000,169.5000,464
2024-05-28 17:55:00,169.9800,170.1000,169.9800,170.1000,65
2024-05-28 17:45:00,169.9300,169.9300,169.8000,169.8000,208
2024-05-28 17:40:00,169.9020,170.2600,169.9020,170.2500,97
2024-05-28 17:35:00,169.0300,169.0300,169.0300,169.0300,10
2024-05-28 17:30:00,169.7500,169.7500,169.7500,169.7500,1
2024-05-28 17:25:00,169.6900,169.9200,169.6900,169.9000,33
2024-05-28 17:20:00,169.9200,169.9200,169.6900,169.6900,5
2024-05-28 17:15:00,169.8000,169.9000,169.7500,169.9000,191
2024-05-28 17:10:00,169.9600,169.9600,169.8500,169.9000,20
2024-05-28 17:05:00,170.0600,170.0600,170.0600,170.0600,3
2024-05-28 17:00:00,169.9600,169.9600,169.9600,169.9600,1
2024-05-28 16:55:00,170.0600,170.0600,169.9600,169.9600,25
2024-05-28 16:50:00,169.7500,169.7500,169.7500,169.7500,1
2024-05-28 16:45:00,170.3700,170.3700,170.0000,170.0000,51
2024-05-28 16:40:00,169.9900,169.9900,169.9900,169.9900,1
2024-05-28 16:35:00,170.0200,170.0200,170.0200,170.0200,5
2024-05-28 16:30:00,170.5000,170.5000,169.9300,169.9300,101
2024-05-28 16:25:00,170.0000,170.0000,170.0000,170.0000,5
2024-05-28 16:20:00,170.3500,170.4000,170.3500,170.4000,43
2024-05-28 16:15:00,169.6600,170.0700,169.2300,169.6830,545
2024-05-28 16:10:00,169.6600,171.4100,169.6600,170.0800,496488
2024-05-28 16:05:00,170.0200,170.2500,169.6550,170.0000,16277
2024-05-28 16:00:00,169.7100,170.0200,169.6600,169.7700,1108449
2024-05-28 15:55:00,169.4600,169.7200,169.3700,169.7100,252742
2024-05-28 15:50:00,169.2000,169.5500,169.1910,169.4600,90570
2024-05-28 15:45:00,169.2300,169.3000,169.1600,169.2000,57405
2024-05-28 15:40:00,169.3200,169.3500,169.2100,169.2200,27832
2024-05-28 15:35:00,169.3300,169.3800,169.2200,169.3100,29927
2024-05-28 15:30:00,169.2600,169.3850,169.2400,169.3500,31438
2024-05-28 15:25:00,169.3200,169.4500,169.2500,169.2500,19271
2024-05-28 15:20:00,169.2900,169.3600,169.1900,169.3000,26613
2024-05-28 15:15:00,169.2500,169.2800,169.1500,169.2800,28785
2024-05-28 15:10:00,169.3100,169.3100,169.1800,169.2600,23247
2024-05-28 15:05:00,169.0200,169.2400,169.0200,169.2400,19262
2024-05-28 15:00:00,169.0500,169.1850,169.0100,169.0300,21715
2024-05-28 14:55:00,168.9400,169.0900,168.9260,169.0700,18310
2024-05-28 14:50:00,168.9100,168.9700,168.8400,168.9400,22858
2024-05-28 14:45:00,168.7800,168.9200,168.7800,168.9200,16013
2024-05-28 14:40:00,168.7300,168.8600,168.7000,168.7780,24452
2024-05-28 14:35:00,168.7800,168.7800,168.6500,168.6800,14964
2024-05-28 14:30:00,168.9050,168.9050,168.7400,168.7900,16446
2024-05-28 14:25:00,169.1000,169.1050,168.8900,168.9300,20162
2024-05-28 14:20:00,169.2800,169.2800,169.0800,169.1200,12324
2024-05-28 14:15:00,169.2550,169.3400,169.1630,169.3000,21485
2024-05-28 14:10:00,169.3400,169.3700,169.2200,169.2540,18014
2024-05-28 14:05:00,169.2600,169.3770,169.2500,169.3400,17967
2024-05-28 14:00:00,168.9600,169.2520,168.9500,169.2520,23683
2024-05-28 13:55:00,169.2370,169.2420,168.9200,168.9900,30738
2024-05-28 13:50:00,169.3000,169.3100,169.1400,169.2300,17371
2024-05-28 13:45:00,169.6000,169.6000,169.3100,169.3250,24121
2024-05-28 13:40:00,169.7500,169.7500,169.5900,169.5900,18599
2024-05-28 13:35:00,169.7700,169.8200,169.6900,169.7700,17525
2024-05-28 13:30:00,169.5800,169.8450,169.5300,169.7700,15275
2024-05-28 13:25:00,169.6050,169.6600,169.5600,169.6100,16960
2024-05-28 13:20:00,169.7280,169.7400,169.6000,169.6000,12842
2024-05-28 13:15:00,169.7600,169.7600,169.5850,169.7300,15220
2024-05-28 13:10:00,169.9100,169.9700,169.7000,169.7600,16577
2024-05-28 13:05:00,169.8700,169.9300,169.7300,169.9100,13695
2024-05-28 13:00:00,170.1300,170.2400,169.8950,169.8950,52443
2024-05-28 12:55:00,170.3100,170.3300,170.1100,170.1300,12432
2024-05-28 12:50:00,170.4100,170.4290,170.3000,170.3000,18161
2024-05-28 12:45:00,170.3940,170.5300,170.3800,170.4000,12207
2024-05-28 12:40:00,170.5140,170.5140,170.3800,170.3800,9916
2024-05-28 12:35:00,170.5500,170.5600,170.5000,170.5000,12041
2024-05-28 12:30:00,170.5800,170.5800,170.4800,170.5300,14142
2024-05-28 12:25:00,170.6600,170.6700,170.5100,170.5700,13727
2024-05-28 12:20:00,170.4900,170.6590,170.4500,170.6590,10966
2024-05-28 12:15:00,170.5080,170.5170,170.4000,170.4700,13025
2024-05-28 12:10:00,170.5400,170.5600,170.4400,170.5100,10401
2024-05-28 12:05:00,170.5190,170.5400,170.2900,170.5400,29384
2024-05-28 12:00:00,170.6250,170.7000,170.4800,170.5170,14254
2024-05-28 11:55:00,170.8300,170.8670,170.5900,170.6200,13889
2024-05-28 11:50:00,170.8150,170.8800,170.7100,170.8450,14771
2024-05-28 11:45:00,170.8500,170.9300,170.7900,170.8400,16318
2024-05-28 11:40:00,170.9600,171.0700,170.8300,170.8450,17542
2024-05-28 11:35:00,171.0000,171.0400,170.8950,170.9500,20075
2024-05-28 11:30:00,171.0400,171.0850,170.9950,171.0300,18541
2024-05-28 11:25:00,170.9800,171.0600,170.9500,171.0300,23417
2024-05-28 11:20:00,170.9050,170.9750,170.8700,170.9600,10719
2024-05-28 11:15:00,170.8350,170.9200,170.8000,170.9000,11804
2024-05-28 11:10:00,170.7100,170.8800,170.6900,170.8350,14128
2024-05-28 11:05:00,170.7400,170.7500,170.6100,170.7100,19703
2024-05-28 11:00:00,170.7600,170.9000,170.7400,170.7700,25140
2024-05-28 10:55:00,170.8100,170.9850,170.7600,170.7600,30652
2024-05-28 10:50:00,170.7700,170.8590,170.7200,170.8000,31288
2024-05-28 10:45:00,170.8100,170.8800,170.7100,170.7400,17924
2024-05-28 10:40:00,170.5000,170.8900,170.5000,170.8400,22004
2024-05-28 10:35:00,170.7500,170.7750,170.5200,170.5550,21885
2024-05-28 10:30:00,170.5800,170.7900,170.5430,170.7690,20119
2024-05-28 10:25:00,170.7200,170.7220,170.4900,170.5800,12617
2024-05-28 10:20:00,170.5430,170.7900,170.5200,170.7400,17541
2024-05-28 10:15:00,170.6800,170.6800,170.4600,170.5400,14869
2024-05-28 10:10:00,170.8400,170.8400,170.6300,170.6850,23095
2024-05-28 10:05:00,170.8400,170.9000,170.6450,170.9000,13691
2024-05-28 10:00:00,170.7250,170.9400,170.6600,170.8500,21384
2024-05-28 09:55:00,170.7800,170.8100,170.4300,170.8100,21265
2024-05-28 09:50:00,170.6600,170.7900,170.6250,170.7800,18646
2024-05-28 09:45:00,170.2810,170.8200,170.2500,170.6690,30159
2024-05-28 09:40:00,170.2050,170.3550,169.8600,170.3000,23427
2024-05-28 09:35:00,170.2500,170.6800,170.2300,170.2400,35471
2024-05-28 09:30:00,170.4400,170.4400,169.6900,170.3700,126032
2024-05-28 09:25:00,170.6900,170.6900,170.5000,170.5000,110
2024-05-28 09:20:00,170.7200,170.7200,170.6100,170.7100,195
2024-05-28 09:15:00,170.5500,170.8140,170.5500,170.5500,188
2024-05-28 09:10:00,170.5600,170.8000,170.5400,170.7500,385
2024-05-28 09:05:00,170.7000,170.7700,170.5500,170.6500,313
2024-05-28 09:00:00,170.9000,170.9000,170.7000,170.8080,93
2024-05-28 08:55:00,170.9000,171.1100,170.9000,171.1100,3
2024-05-28 08:50:00,171.0200,171.0200,170.9000,170.9000,461
2024-05-28 08:45:00,171.0100,171.1100,170.9000,171.0000,90
2024-05-28 08:40:00,170.8900,171.0200,170.8900,170.9000,75
2024-05-28 08:35:00,170.8900,171.1100,170.8900,170.8900,67
2024-05-28 08:30:00,171.3200,171.3200,170.8900,170.9300,266
2024-05-28 08:25:00,171.0100,171.0100,170.9000,170.9000,56
2024-05-28 08:20:00,171.3700,171.3700,170.9100,171.3700,33
2024-05-28 08:15:00,170.9700,170.9800,170.8500,170.8600,322
2024-05-28 08:10:00,170.8500,171.2300,170.8500,170.9510,12
2024-05-28 08:05:00,171.2300,173.0000,171.2200,171.6500,142
2024-05-28 08:00:00,171.0500,172.7000,170.6100,171.3300,1263
2024-05-28 07:55:00,170.8500,171.1600,170.8500,170.9000,50
2024-05-28 07:50:00,170.9500,171.0100,170.9100,171.0000,51
2024-05-28 07:45:00,171.0400,171.0400,170.7100,170.8500,56
2024-05-28 07:40:00,171.0000,171.0000,170.8100,170.8100,61
2024-05-28 07:35:00,171.0700,171.0700,170.8900,170.9000,303
2024-05-28 07:30:00,171.1900,171.1900,171.0800,171.0800,18
2024-05-28 07:25:00,170.9000,171.1000,170.9000,171.1000,30
2024-05-28 07:20:00,171.0100,171.0600,170.8900,170.8900,796
2024-05-28 07:15:00,171.1000,171.1000,171.0600,171.0600,45
2024-05-28 07:10:00,171.1000,171.1100,171.0800,171.0800,100
2024-05-28 07:05:00,171.1000,171.2000,171.0800,171.2000,22
2024-05-28 07:00:00,171.0500,171.0500,171.0000,171.0000,80
2024-05-28 06:55:00,171.1800,171.4900,171.1800,171.4900,11
2024-05-28 06:50:00,171.3000,171.3000,171.2000,171.2000,13
2024-05-28 06:45:00,171.2500,171.2500,171.2500,171.2500,1
2024-05-28 06:40:00,171.1800,171.5900,171.1800,171.5900,75
2024-05-28 06:35:00,171.2200,171.2200,171.2000,171.2000,50
2024-05-28 06:20:00,170.9300,170.9300,170.9300,170.9300,20
2024-05-28 06:15:00,171.0700,171.0700,170.9300,171.0700,35
2024-05-28 06:10:00,171.0300,171.0300,170.9700,170.9700,40
2024-05-28 06:05:00,171.1700,171.1700,171.0300,171.0300,125
2024-05-28 06:00:00,171.4400,171.4900,171.4400,171.4900,60
2024-05-28 05:55:00,171.1400,171.1400,171.1400,171.1400,18
2024-05-28 05:50:00,171.1600,171.3700,171.1000,171.1500,125
2024-05-28 05:45:00,171.3900,171.3900,171.1000,171.1000,12
2024-05-28 05:40:00,171.4100,171.4100,171.1800,171.1800,15
2024-05-28 05:35:00,171.4400,171.4400,171.4400,171.4400,2
2024-05-28 05:30:00,171.3500,171.3500,171.3500,171.3500,29
2024-05-28 05:25:00,171.1900,171.1900,171.1900,171.1900,5
2024-05-28 05:20:00,171.1800,171.1800,171.1800,171.1800,3
2024-05-28 04:50:00,170.9300,170.9300,170.9300,170.9300,10
2024-05-28 04:45:00,171.1900,171.1900,171.1900,171.1900,2
2024-05-28 04:40:00,171.1100,171.5400,171.0200,171.1900,117
2024-05-28 04:35:00,171.1600,171.2000,171.0600,171.2000,19
2024-05-28 04:30:00,171.1600,171.1900,171.1600,171.1900,5
2024-05-28 04:20:00,171.2800,171.6400,171.2800,171.6400,20
2024-05-28 04:10:00,171.2800,171.2800,171.2800,171.2800,11
2024-05-28 04:00:00,172.0000,172.0000,171.2600,171.2800,47
2024-05-24 19:55:00,171.0500,171.0500,171.0500,171.0500,32
2024-05-24 19:45:00,171.0300,171.0500,170.8500,170.8500,106
2024-05-24 19:40:00,171.0500,171.0500,171.0500,171.0500,4
2024-05-24 19:35:00,171.0000,171.0500,171.0000,171.0500,12
2024-05-24 19:30:00,171.0000,171.0490,171.0000,171.0490,52
2024-05-24 19:20:00,171.0500,171.0500,171.0500,171.0500,3
2024-05-24 19:15:00,171.0490,171.0500,171.0100,171.0500,14
2024-05-24 19:10:00,171.0400,171.0490,171.0400,171.0490,21
2024-05-24 19:05:00,171.0500,171.0500,171.0500,171.0500,1
2024-05-24 19:00:00,170.8900,170.8900,170.8900,170.8900,374529
2024-05-24 18:55:00,171.0500,171.0500,171.0500,171.0500,6
2024-05-24 18:50:00,171.0500,171.0500,171.0500,171.0500,1
2024-05-24 18:45:00,171.0100,171.0100,171.0100,171.0100,1
2024-05-24 18:40:00,171.0000,171.0500,170.8000,170.8000,120
2024-05-24 18:35:00,171.0500,171.0500,171.0500,171.0500,1
2024-05-24 18:30:00,170.8900,170.8900,170.8900,170.8900,374529
2024-05-24 18:25:00,171.0700,171.0700,171.0500,171.0500,4
2024-05-24 18:20:00,171.0700,171.0700,171.0600,171.0600,4
2024-05-24 18:15:00,171.0700,171.0700,171.0700,171.0700,1
2024-05-24 18:10:00,171.0600,171.0600,171.0600,171.0600,2
2024-05-24 18:00:00,171.0600,171.0700,171.0600,171.0600,8
2024-05-24 17:55:00,171.0000,171.0600,171.0000,171.0600,106
2024-05-24 17:50:00,171.0000,171.0000,170.7100,170.7100,6
2024-05-24 17:35:00,171.0000,171.0000,170.9900,170.9900,8
2024-05-24 17:30:00,170.8900,170.9000,170.8900,170.9000,2
2024-05-24 17:25:00,171.0000,171.0000,171.0000,171.0000,5
2024-05-24 17:20:00,170.8100,171.0000,170.8100,171.0000,12
2024-05-24 17:15:00,171.0000,171.0000,170.8900,171.0000,1010
2024-05-24 17:10:00,170.7000,171.0000,170.7000,171.0000,7
